K_p,K_i,K_d,total,tracking,overshoot_cost,control,omega_final,omega_max,omega_min,omega_abs_max,overshoot,overshoot_percent,settling_time,steady_state_error,steady_state_error_percent,voltage_max_abs,saturation_fraction,saturation_percent,valid,constraint_stable,constraint_overshoot,constraint_steady_state_error,constraint_settling_time,constraint_saturation,feasible,objective,penalized,trial,feasible_best_so_far
0.81553622137404,1.4344148208216274,0.0033156899734255217,0.03752601597953377,0.0002116111434325934,0.0,0.2493269952898281,12.599989994144913,12.599989994144913,0.0011958213185089023,12.599989994144913,0.0,0.0,2.1390000000000002,1.6199720017633509e-06,0.00016199720017633508,10.328479617517074,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,49,0.036767546958508694
0.8768741232129992,2.0361901110676635,0.00021612079880330428,0.038274122538190326,0.0001057783211024389,0.0,0.2547377036368591,12.599999965517606,12.599999965517606,0.0012864840462632875,12.599999965517606,0.0,0.0,1.4000000000000001,7.86786635842418e-09,7.86786635842418e-07,11.23142319114824,0.0,0.0,True,True,True,True,True,True,True,0.038274122538190326,False,50,0.036767546958508694
1.2741795014526651,3.6365627014391837,0.0014024908899861078,0.038730969485157474,7.209832933735231e-05,0.0,0.25791806991703375,12.59999999997489,12.59999999997489,0.0013940249450132166,12.59999999997489,0.0,0.0,1.054,9.388186876931863e-12,9.388186876931862e-10,12.0,0.0066993300669933005,0.6699330066993301,True,True,True,True,True,True,True,0.038730969485157474,False,51,0.036767546958508694
0.9202469866007642,0.8800150939740524,0.006722400930398117,0.03632337902875916,0.000588710296738398,0.0,0.23980101900477413,12.59549730816841,12.59549730816841,0.0013482777187820813,12.59549730816841,0.0,0.0,4.063,0.000511193963079607,0.0511193963079607,11.606982813134051,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,52,0.036767546958508694
0.5656039189907108,2.807979221421656,0.007269946142868826,0.03895379085126095,0.00010661593779314209,0.0012890433708607025,0.2571170696391326,12.60000000000021,13.052380951807041,0.0008319993834075273,13.052380951807041,0.03590325014341602,3.590325014341602,0.99,1.691768418476429e-14,1.691768418476429e-12,7.920772578473954,0.0,0.0,True,True,True,True,True,True,True,0.03895379085126095,False,53,0.036767546958508694
1.1992417394929542,0.877093310845638,0.009160118451376079,0.036191239377065344,0.0007116858984877839,0.0,0.2384281855864845,12.585334174453536,12.585334174453536,0.0013940249450132166,12.585334174453536,0.0,0.0,4.831,0.001551952196182878,0.1551952196182878,12.0,0.0051994800519948,0.51994800519948,True,True,True,True,False,True,False,1000000.0,True,54,0.036767546958508694
0.49927818816334507,0.6309439466166292,0.005548524693914834,0.03506868754936158,0.0012262088380217168,0.0,0.2288864149769903,12.595635235481717,12.595635235481717,0.0007317300904212538,12.595635235481717,0.0,0.0,4.398,0.0005084650379368876,0.05084650379368876,6.302379137282459,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,55,0.036767546958508694
0.6821989690211704,3.404264100963446,0.008082514720643018,0.03943900597570325,7.952833422362275e-05,0.00196690179648687,0.2593304235069824,12.600000000000055,13.158807059019708,0.0010035354098216643,13.158807059019708,0.04434976658886572,4.434976658886572,0.897,4.2294210461910725e-15,4.2294210461910727e-13,9.194569669945958,0.0,0.0,True,True,True,True,True,True,True,0.03943900597570325,False,56,0.036767546958508694
0.61228056066953,3.8351478827441072,0.0029091783814011864,0.04078314898406091,8.486620615574293e-05,0.006640179587719469,0.260481229089584,12.599999999999984,13.626739943387001,0.0009018247000731808,13.626739943387001,0.08148729709420646,8.148729709420646,0.893,1.1278456123176193e-15,1.1278456123176192e-13,9.28794042480681,0.0,0.0,True,True,True,True,True,True,True,0.04078314898406091,False,57,0.036767546958508694
0.869574268001229,1.3958778169866095,0.009360435700489634,0.037484016179722156,0.00022132504842099364,0.0,0.24900814100446372,12.59997432163576,12.59997432163576,0.0012748618151140105,12.59997432163576,0.0,0.0,2.277,3.917504481092369e-06,0.0003917504481092369,10.978768269175156,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,58,0.036767546958508694
0.4139901628566236,0.6571871678731515,0.0043509706000303796,0.03524423073054582,0.0011484692139839695,0.0,0.23036766134770295,12.598668393393233,12.598668393393233,0.0006069301867836638,12.598668393393233,0.0,0.0,3.866,0.00016701982951494368,0.016701982951494367,5.999457778561138,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,59,0.036767546958508694
1.4900882332725882,3.620870431892199,0.0074860801945694925,0.038674973324412124,7.824551007889025e-05,0.0,0.2575201734557653,12.599999998738907,12.599999998738907,0.0013940249450132166,12.599999998738907,0.0,0.0,1.216,3.5936897197030155e-10,3.5936897197030157e-08,12.0,0.0081991800819918,0.81991800819918,True,True,True,True,True,True,True,0.038674973324412124,False,60,0.036767546958508694
1.3580302381420823,3.627063238942521,0.005188583603864491,0.03870467068168336,7.453315113869848e-05,0.0,0.25773300527333426,12.599999999868112,12.599999999868112,0.0013940249450132166,12.599999999868112,0.0,0.0,1.116,4.389490534719251e-11,4.389490534719251e-09,12.0,0.0071992800719928,0.7199280071992801,True,True,True,True,True,True,True,0.03870467068168336,False,61,0.036767546958508694
0.610707767380031,3.202043512388458,0.006616612631677611,0.039420551715037666,9.16293342903138e-05,0.0023155642873184893,0.2585778869508924,12.600000000000028,13.206315912915604,0.0008985958698909981,13.206315912915604,0.04812031054885753,4.812031054885753,0.9520000000000001,1.973729821555834e-15,1.973729821555834e-13,8.566315844653182,0.0,0.0,True,True,True,True,True,True,True,0.039420551715037666,False,62,0.036767546958508694
0.6857550475358232,0.8306333382153035,0.0074678961134902605,0.036000681758568284,0.000672629321763977,0.0,0.23731402777006597,12.598260635822644,12.598260635822644,0.001004973444328658,12.598260635822644,0.0,0.0,3.73,0.00021071085109061264,0.021071085109061263,8.653250521418808,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,63,0.036767546958508694
0.5411986706997242,3.7788460268682273,0.0024097057500568476,0.04156945626788074,9.930633466462354e-05,0.00987114812891555,0.26028056956568724,12.600000000000104,13.85185601286515,0.0007976978654276386,13.85185601286515,0.09935365181469451,9.93536518146945,0.92,8.599822793921848e-15,8.599822793921849e-13,9.017004148167233,0.0,0.0,True,True,True,True,True,True,True,0.04156945626788074,False,64,0.036767546958508694
0.35958531213493183,3.4088943524371715,0.0015328431662449404,0.044159509097229294,0.00015981217404658718,0.020561947874691733,0.2594875654941894,12.599999999999248,14.406769173022957,0.0005313241276756044,14.406769173022957,0.14339437881134579,14.339437881134579,1.0050000000000001,2.5348330136838497e-13,2.5348330136838496e-11,8.71821006722174,0.0,0.0,True,True,False,True,True,True,False,1000000.0,True,65,0.036767546958508694
0.43304880060506085,2.597839770322952,0.008745620408374646,0.039452203938954794,0.00014893605718701428,0.003712172796008024,0.2562319940376039,12.600000000000014,13.367687796629745,0.0006376673980892112,13.367687796629745,0.06092760290712268,6.092760290712268,1.16,1.282924384011292e-14,1.2829243840112921e-12,7.4387397980687675,0.0,0.0,True,True,True,True,True,True,True,0.039452203938954794,False,66,0.036767546958508694
0.4553650654289452,1.5861328551503318,0.007774048382411775,0.03761336622355215,0.00022517707140439305,0.0,0.24985506653806344,12.599999999999778,12.599999999999778,0.0006688514375147952,12.599999999999778,0.0,0.0,1.095,7.937213496685246e-14,7.937213496685246e-12,6.033578482160486,0.0,0.0,True,True,True,True,True,True,True,0.03761336622355215,False,67,0.036767546958508694
